"Checked"	"Name"	"Formula"	"Annotation Source: Predicted Compositions"	"Annotation Source: MassList Match"	"Molecular Weight"	"RT [min]"	"Area (Max.)"	"Mass List Match: masslist_for_CD"	"Area: cbr_n182.raw (F1)"	"Area: cbr_n190.raw (F2)"	"Area: cbr_n193.raw (F3)"	"Area: cbr_n204.raw (F4)"	"Area: cbr_n216.raw (F5)"	"Area: cbr_n228.raw (F6)"	"Area: cbr_o180.raw (F7)"	"Area: cbr_o188.raw (F8)"	"Area: cbr_o189.raw (F9)"	"Area: cbr_o196.raw (F10)"	"Area: cbr_o198.raw (F11)"	"Area: cbr_o199.raw (F12)"	"Area: cbr_o213.raw (F13)"	"Area: cbr_o220.raw (F14)"	"Area: cbr_o229.raw (F15)"	"Area: ct_n179.raw (F16)"	"Area: ct_n185.raw (F17)"	"Area: ct_n191.raw (F18)"	"Area: ct_n203.raw (F19)"	"Area: ct_n205.raw (F20)"	"Area: ct_n211.raw (F21)"	"Area: ct_n218.raw (F22)"	"Area: ct_n223.raw (F23)"	"Area: ct_n224.raw (F24)"	"Area: ct_o175.raw (F25)"	"Area: ct_o184.raw (F26)"	"Area: ct_o192.raw (F27)"	"Area: ct_o206.raw (F28)"	"Area: ct_o207.raw (F29)"	"Area: ct_o209.raw (F30)"	"Area: ct_o219.raw (F31)"	"Area: ct_o222.raw (F32)"	"Area: ct_o225.raw (F33)"	"Area: s06_174.raw (F34)"	"Area: s06_181.raw (F35)"	"Area: s06_186.raw (F36)"	"Area: s06_197.raw (F37)"	"Area: s06_208.raw (F38)"	"Area: s06_210.raw (F39)"	"Area: s06_217.raw (F40)"	"Area: s06_227.raw (F41)"	"Area: syd_n176.raw (F42)"	"Area: syd_n183.raw (F43)"	"Area: syd_n194.raw (F44)"	"Area: syd_n202.raw (F45)"	"Area: syd_n212.raw (F46)"	"Area: syd_o177.raw (F47)"	"Area: syd_o178.raw (F48)"	"Area: syd_o187.raw (F49)"	"Area: syd_o195.raw (F50)"	"Area: syd_o200.raw (F51)"	"Area: syd_o201.raw (F52)"	"Area: syd_o215.raw (F53)"	"Area: syd_o221.raw (F54)"	"Area: syd_o226.raw (F55)"
"False"	"TG(14:1_11:4_18:1)"	"C46 H79 N O6"	"Not the top hit"	"Full match"	"741.59161"	"17.850"	"105594022.243615"	"Multiple matches found"	"94092523.6111249"	"57680609.756769"	"65714654.813591"	"51120460.280037"	"39706676.6168015"	""	"20360842.9949001"	"62170283.6159137"	"25507436.7362342"	"65780590.8181062"	"48385284.9761799"	"34186030.4222252"	"32531226.6835309"	"43977074.5318716"	"50516953.9736151"	"33462800.6646107"	"72326172.9964245"	"10350972.2204566"	"21489445.7915947"	"66444901.1101134"	"12588527.2422179"	"14562585.5223124"	"81402168.4584254"	"32459546.2943295"	"42482585.855478"	"51786199.1332268"	"83909245.5248221"	"61120468.9119564"	"27174430.0516987"	""	"79812169.3732077"	"24027092.4154109"	"29016904.7947667"	"11445122.7080447"	"28458451.7741182"	"5645854.8179774"	"6130693.19189157"	"12094046.0876844"	"12138947.0360926"	"4603132.23791612"	"31001339.7827475"	"31635124.0251331"	"105594022.243615"	"41632835.0845282"	"25512272.9715373"	"37717515.2116124"	"43890974.937073"	"38232667.7520458"	"66260783.059269"	""	"54795307.8885987"	"26441981.7273456"	"52813786.4991412"	"57246587.1010728"	"48017536.8379767"
"False"	"TG(18:1_18:1_18:0)"	"C57 H109 N O6"	"Not the top hit"	"Full match"	"903.82687"	"21.686"	"104119016.029975"	"Single match found"	"59004211.7076382"	"75888356.7359581"	"70899537.3926468"	"52031433.8752828"	"81726675.6803533"	"39112834.4066867"	"85438866.5085121"	"70768882.1231197"	"68805186.9993012"	"81755677.0044161"	"83574640.4992801"	"53968236.8513388"	"58692070.32437"	"104119016.029975"	"43240804.0672797"	"82837365.0517283"	"56499577.0792415"	"89078190.2080257"	"40931528.2126892"	"45864740.4330657"	"71343041.4925677"	"68365988.2334468"	"23535533.4823196"	"52722358.6526811"	"30726392.9452416"	"60629439.7660662"	"71871708.2635215"	"57950222.6099904"	"54115692.1142647"	"21220251.6324158"	"80451147.0741791"	"12427791.2757349"	"65522716.4416893"	"96422757.366428"	"70913216.546343"	"51773760.0108824"	"70521555.199144"	"58777671.7211778"	"57946765.0699937"	"44872638.430136"	"67683865.1899658"	"89547772.2317976"	"38263351.3237496"	"58633891.8763118"	"49801091.013867"	"24645941.0974488"	"86568291.0299471"	"60480404.3037698"	"64109232.4711361"	"68918799.2867751"	"76664770.8098654"	"72755411.9378663"	"31705874.2706739"	"73231350.7643434"	"68145280.9271019"
"False"	"PE(18:1_18:2)"	"C41 H76 N O8 P"	"Not the top hit"	"Full match"	"741.53204"	"10.299"	"104030859.210838"	"Single match found"	"89596138.5673075"	"86750805.7034573"	"74835134.1206874"	"56220785.8711785"	"53417883.521025"	"65591116.953953"	"61254193.7284157"	"80904089.30062"	"93610102.9006708"	"96502403.9488379"	"68776792.8870827"	"63149691.4542614"	"53327489.1385415"	"102627023.196956"	"75217287.3033969"	"63338004.8859301"	"58242961.8878208"	"52502520.0847278"	"63745609.9131853"	"90517390.4025447"	"54551670.9601661"	"46725256.3556351"	"71421460.7752587"	"53444341.4685324"	"84178849.1316192"	"92425285.4618597"	"94098935.1169284"	"75362458.5718022"	"65329966.9956147"	"98422858.5333553"	"84709926.317439"	"65217600.9742077"	"53074100.4090187"	"66460292.2627905"	"104030859.210838"	"73608526.0318715"	"53706448.8520451"	"84341317.5192627"	"62518176.8612038"	"32923577.5686906"	"65800594.1299132"	"7607325.8122562"	"66827017.7698008"	"69679622.830121"	"79479165.399611"	"50909838.7912679"	"72039964.5110289"	"80547467.3062195"	"80732085.8534358"	"88544161.4656958"	"81895932.43339"	"64730224.7575605"	"76407273.4001472"	"71369744.4650792"	"73530681.5465468"
"False"	"TG(12:0_22:2_14:1)"	"C51 H95 N O6"	"Full match"	"Full match"	"817.71724"	"20.160"	"99603073.6688048"	"Multiple matches found"	"27056885.1340823"	"24367172.653102"	"14074984.5033776"	"11568593.4846724"	"12241482.2888377"	"6527758.52489783"	""	"20196663.9767726"	"18942989.5772197"	"21721831.6936439"	"40367032.4033699"	"16204683.9634157"	"30376837.1237972"	"93021958.2655891"	"50763769.3101168"	"16465842.9939226"	"41733202.2287039"	"35531698.763648"	"15084761.2270904"	"10792940.9516147"	"38563406.4493121"	"24982881.4755255"	"7412921.30588786"	"16936514.052412"	"11797355.4524795"	"29586721.7053136"	"25443915.8838545"	"23787391.7732084"	"24361306.2369471"	"5254223.81434588"	"66513488.2281586"	"2988387.78062408"	"23887159.5862661"	"99603073.6688048"	"34949680.2941484"	"16042500.8464929"	"72000677.0934746"	"17629039.1943928"	"62997686.7174399"	"50510722.4312737"	"64042136.359076"	"22477426.8896706"	"21636971.5551802"	"25590439.8785261"	"21586627.747224"	"12732885.2679812"	"33573168.8511045"	"9458424.48229272"	"44215502.3446889"	"9038246.80369705"	""	"12036750.9170592"	"8233818.88301031"	"36765370.9487565"	"12989659.9041504"
"False"	"TG(16:1_18:2_18:3)"	"C55 H97 N O6"	"Not the top hit"	"Full match"	"867.73313"	"20.014"	"91536827.5534079"	"Multiple matches found"	"2615156.59625033"	"91536827.5534079"	"11696999.0824988"	""	"24958518.0370995"	"14489490.6765763"	""	"2352901.70811567"	""	"3617244.48777115"	"1787567.10604561"	"19982216.3737574"	"13386346.8707117"	"12137517.635636"	"20835931.1046661"	""	""	""	""	"2697255.69622955"	""	""	"1854379.93867177"	""	"3627009.50777859"	"1512693.59538887"	"1563270.98799247"	"2195892.78000524"	"3103862.25679587"	"654666.92783649"	""	""	"6400742.79049472"	""	""	"2319938.2905946"	""	""	"11777084.145467"	"2622509.71860209"	""	""	""	"5311717.64769048"	""	"3156262.60535898"	""	"4018278.28637465"	""	"7435340.32366094"	"9568357.71430713"	"16763982.4038525"	"1857929.54369927"	"4502103.4950012"	"8520103.23230783"
"False"	"TG(18:1_18:1_18:1)"	"C57 H107 N O6"	"Full match"	"Full match"	"901.81103"	"21.414"	"88987548.8097997"	"Single match found"	"66890960.6388083"	"88448893.5204815"	"59710907.1933136"	"57297705.8567809"	"79745942.7985166"	"58359883.7858757"	"58649055.3287174"	"48305991.1191603"	"45545267.6380967"	"57027133.1976249"	"68499006.056971"	"84302878.5150252"	"60248041.9331521"	"88987548.8097997"	"76060966.8705273"	"72372364.1153572"	"66996541.0113658"	"82843678.5917539"	"62301276.1307777"	"45079396.3060089"	"51906153.6978638"	"65882356.9959447"	"34516234.6169991"	"68920341.4283939"	"52772710.5989601"	"44456158.3902449"	"65459660.8275627"	"51375845.521799"	"45538199.7913406"	"32240725.9928434"	"78444470.016534"	"26264390.7892462"	"54326896.6220549"	"41091504.9738971"	"62112784.424031"	"42083589.9716649"	"51176694.2482752"	"58121835.667873"	"51307050.1564792"	"46771365.4355293"	"64981492.5528964"	"59238056.5148109"	"34754074.0526902"	"35845422.7031686"	"42633565.1712262"	"29312039.0483661"	"33812625.103176"	"25733075.1761299"	"38411500.987388"	"58529416.0517945"	"56236340.6099869"	"44461452.3828345"	"35666684.4564645"	"59629088.6428143"	"59371167.3049811"
"False"	"TG(4:0_16:0_18:2)"	"C41 H77 N O6"	"Not the top hit"	"Full match"	"679.57591"	"16.562"	"85814820.6638435"	"Multiple matches found"	"25138972.8167191"	"45908763.4247347"	"37205831.6471532"	"23954839.507892"	"25179405.0912139"	"9957997.59939913"	""	"15369263.8324808"	"55231425.8965344"	"48925682.4237542"	"52500808.8036103"	""	"62770552.3540034"	"85814820.6638435"	"69841170.8424114"	"21520458.231554"	""	""	""	"15262915.9891098"	""	""	"5807540.33384699"	"18838973.842419"	"4459331.6209201"	"15524433.7908206"	"8839948.0564049"	"13764312.2015457"	"31050298.0242079"	"2344707.08161669"	"21173692.4979651"	"421710.460743131"	"29032181.3496604"	"26420766.3151033"	"13722126.5754061"	"13903569.171928"	"34278366.0868779"	"11216623.1040516"	"32772149.7555146"	"19227972.6669871"	"34595097.2479607"	"24910881.5600708"	"4674916.6837777"	"47092103.788104"	"14752808.8281036"	"27382882.2773217"	"23711789.0701416"	"32587003.7394989"	"24579151.2983874"	"17730174.2856142"	"39415873.7374861"	"16323444.9032454"	"3720242.54903846"	"35419571.4359412"	"15876558.4009432"
"False"	"TG(14:1_11:4_18:2)"	"C46 H77 N O6"	"No match"	"Full match"	"739.57618"	"16.762"	"83379752.0314079"	"Multiple matches found"	""	""	""	"83379752.0314079"	""	""	"32629243.4694228"	"40431450.8344054"	""	""	""	""	""	"39658827.4399036"	""	""	""	"13287953.5492758"	""	"47193182.6144972"	""	""	""	""	"15822809.6441497"	"65030.3965394826"	""	""	"18585456.2332105"	"8178495.62295318"	""	"1627465.40197031"	"21971482.2692158"	"4175731.10687982"	"8677891.25126506"	"2831525.40115321"	"2170914.89584467"	"3309159.02560199"	""	"1324177.84461379"	"12633594.9850976"	"53286009.407971"	""	""	"5928802.48047068"	"28498175.4272883"	"11112474.655595"	""	""	""	"55032733.7177722"	""	"16748685.8562838"	""	""
"False"	"TG(18:1_14:2_11:2)"	"C46 H81 N O6"	"Not the top hit"	"Full match"	"743.60743"	"17.937"	"81236816.4123907"	"Multiple matches found"	"16928379.7760668"	""	""	""	"50179955.7179364"	"31740483.5926715"	"6593546.15589039"	"17341656.2470443"	"9868607.35373046"	""	"16617086.2530834"	"7617746.26235717"	"67543113.3641513"	"34721489.1633658"	"19536110.5671315"	"9892857.98195139"	"12180320.4779825"	"5879931.850523"	"6563194.50301186"	"16522096.4191962"	"5506426.08191659"	"21466358.5276572"	"26873144.6219948"	"25215615.0959165"	"1154438.09406103"	"10512595.8972651"	"14903095.4865925"	"13934381.8861686"	"7879067.84744147"	""	"39164163.5623048"	"16712789.5077186"	"21539551.3654177"	"7177095.6022861"	"7265780.1948389"	"3649862.88519152"	"3821762.0204803"	"7525678.74182187"	"6555230.21043093"	"9179180.02987583"	"16826117.1361628"	"7654856.63579721"	"20784931.9937152"	"14634023.739014"	"7810760.25077123"	"81236816.4123907"	"14080799.146962"	"10761085.7931764"	"14199276.3823561"	"12947947.2114365"	""	"9331948.42916116"	"48997001.5887469"	"30077283.0702259"	"22758555.749849"
"False"	"PC(9:0_24:2)"	"C41 H78 N O8 P"	"Not the top hit"	"Full match"	"743.54755"	"12.072"	"79220129.1828502"	"Multiple matches found"	"46100706.056149"	"40843912.0939462"	"36968351.5320055"	"30530386.8045236"	"35768954.5798446"	"42427420.2064299"	"31170565.0100554"	"59766107.7686262"	"44383248.3489984"	"66505031.8864857"	"41122912.5474365"	"26598130.1172311"	"41410889.2965377"	"60058515.8640718"	"40670389.8543656"	"37461383.7345804"	"40848268.6613419"	"34265334.4257343"	"35640008.8729666"	"56962681.2160225"	"33694846.2578787"	"28991838.6317229"	"42321408.5848092"	"33171207.2808147"	"39351924.4726523"	"49044050.3823573"	"68406321.7548968"	"49323436.1368431"	"45479830.9571047"	"59053117.1330018"	"65953085.3729545"	"59161063.5742613"	"31102984.8826154"	"42171788.6456237"	"55634707.7053383"	"44657564.5481399"	"34323127.9402086"	"51179775.1031419"	"36228970.8444218"	"22484602.7879704"	"39663292.7032461"	"39785817.9427423"	"79220129.1828502"	"50708461.7076598"	"64756929.6118681"	"33193473.2761456"	"52089554.3938994"	"42914306.2978013"	"54377937.4595404"	"45524794.6195994"	"43107386.4555948"	"44367829.0630482"	"42477984.263509"	"49258831.1550325"	"46587899.0959273"
"False"	"PC(20:0_11:2)"	"C39 H74 N O8 P"	"Full match"	"Full match"	"715.51639"	"10.175"	"72125390.2954618"	"Multiple matches found"	"60294652.12091"	"64993262.5042751"	"59257191.1015423"	"38271324.762903"	"42826588.8025108"	"39002953.268514"	"42357254.5620536"	"55216667.6054677"	"62124572.3840036"	"53022204.3673599"	"46435460.5435343"	"51125113.2479643"	"33422521.3972551"	"64035234.4992188"	"52183837.6092905"	"38918101.915033"	"40793664.1627426"	"42092881.9368953"	"47914034.0892955"	"50444113.828479"	"37286864.0804498"	"34416027.3264169"	"26674275.0414965"	"35626275.7825114"	"42979337.4385996"	"56916915.134335"	"49225735.325998"	"60991749.5658087"	"53793546.0207172"	"30760359.2025765"	"57536185.2742101"	"30529973.7409862"	"40165734.3091873"	"72125390.2954618"	"68799445.535988"	"53115244.5720167"	"34475966.8359924"	"62196289.6935458"	"57864729.5609021"	"25735015.2974462"	"53854403.0824024"	"37664987.9964857"	""	"48730921.1570609"	""	"31701599.5713325"	"41331250.3402988"	"50954425.5430509"	"58949957.2923713"	"57558577.2942269"	"56191138.0546068"	"42994561.7602036"	"46226792.1319165"	"45193099.4471974"	"50527132.601187"
"False"	"TG(14:1_11:4_18:1)"	"C46 H79 N O6"	"Not the top hit"	"Full match"	"741.59173"	"18.139"	"71677024.7630448"	"Multiple matches found"	"19284907.3056326"	"71677024.7630448"	"33546069.8758958"	"41940189.0626826"	"25588932.9134403"	"50858767.7318557"	"22255134.6897151"	"22703800.9806844"	"24599094.6634138"	"30251379.4358515"	"27702506.0420224"	"43701836.5783632"	"22500419.4203394"	"23750478.7798038"	"47180328.2054612"	""	""	"8554800.26200794"	"24699920.2596955"	"27829520.3103594"	"9713171.78294652"	"13951046.1368192"	""	"38912718.9805904"	""	""	""	"23507624.7439232"	"13390077.7020464"	""	""	""	"14912864.6501444"	""	""	"1986430.84871201"	""	""	"4609970.51001601"	""	""	"56699715.2025618"	""	""	""	"19358037.7631726"	""	"12817259.5419704"	""	"20072514.0607572"	"28142759.243251"	"17607494.2796127"	"7700621.03895521"	""	"29829147.7487257"
"False"	"TG(18:2_18:2_18:2)"	"C57 H101 N O6"	"Not the top hit"	"Full match"	"895.76428"	"20.417"	"70195205.4049316"	"Multiple matches found"	""	""	"37048268.7662783"	""	""	"42444461.1805115"	""	""	"63694683.5999761"	"15278821.4578309"	""	""	""	""	""	""	""	""	""	"10551684.1311129"	"70195205.4049316"	""	"4037601.09033699"	"56929225.3057207"	""	"8109997.23040804"	""	""	""	"719258.498877221"	"8606187.17739396"	"2433641.04552603"	""	"5501837.36134879"	""	"10397435.9194511"	"10041506.8907747"	"7165088.77233994"	"29205908.9518263"	"11567895.9029169"	"33396501.2320097"	"65972273.2060779"	"2377215.96606709"	""	"5531559.97735768"	"8706756.22181864"	"3878004.52713494"	"13907575.9620355"	"6505953.70808584"	""	"27351464.3026947"	"31324691.8244898"	"13739618.2459196"	"14839595.0044096"	""
"False"	"TG(16:0_11:2_14:4)"	"C44 H75 N O6"	"Not the top hit"	"Full match"	"713.56039"	"16.495"	"69402948.9759274"	"Multiple matches found"	""	"16093931.8849131"	""	""	"14831967.2935637"	""	""	"40190662.876078"	"6977722.21471593"	"56198222.4163172"	"24808887.4090515"	""	"26251965.8977734"	"35882399.4643405"	""	""	"6908726.31745081"	""	""	""	""	""	"28433126.0643705"	""	"10369534.9447407"	"22662071.7867227"	"39233562.9125591"	"32971276.0348021"	""	""	""	"6293437.91435607"	"21562458.1999061"	"9897283.77793464"	"13178803.9468834"	"3458078.6466565"	"4501044.25846914"	"5997349.28874111"	"10184154.712516"	"2413237.52251924"	""	""	"69402948.9759274"	"27980682.6718747"	"13246870.0071953"	"25710423.093288"	"26556539.7347812"	"16962444.7978358"	""	""	"30053821.522093"	""	"19179308.560182"	"35755786.9530986"	""
"False"	"PG(14:1e_19:1)"	"C39 H75 O9 P"	"No match"	"Invalid mass"	"718.51851"	"13.868"	"68494325.2020008"	"Single match found"	""	"68494325.2020008"	"3391204.81490487"	"16387648.2537333"	""	"21153917.8606545"	""	"12346.554694336"	""	""	""	"19828718.7254432"	"4418129.68007604"	"3126541.38039483"	"11733890.6256572"	"6379663.99689999"	"2495510.56111879"	""	"3499845.67289114"	""	"2041245.31292008"	""	""	"11730112.7817649"	""	""	""	""	"15135.9449811415"	""	""	""	""	""	""	""	""	"23336.3163290099"	""	""	""	"18804449.5627102"	"17807.2473892637"	""	"19250.1718252642"	""	""	""	""	""	""	"2936.47033713773"	""	""	""
"False"	"TG(18:0_11:2_14:3)"	"C46 H81 N O6"	"Full match"	"Full match"	"743.60760"	"19.014"	"63494007.7453093"	"Multiple matches found"	""	""	""	""	"33928836.5656547"	""	"19947869.0026726"	""	""	""	""	"30982885.987321"	""	"38392374.9646676"	"46306711.3109934"	""	""	"8065993.14343579"	""	"63494007.7453093"	"11074341.0206197"	"13751494.2637922"	""	""	"19724088.4749455"	"33976119.7677199"	""	""	"21774491.3557577"	""	""	"18739203.7357473"	""	""	"22517424.4318167"	"5271505.90176692"	"3931407.5525522"	"8905239.91573794"	"6620743.483369"	"2467413.23939556"	""	""	""	"32184521.2473709"	"15239624.9069153"	"43626312.7453839"	""	"29087580.0658891"	""	"29807166.9055352"	"43377023.827237"	""	""	""	""
"False"	"TG(20:2e_10:4_14:4)"	"C47 H75 N O5"	"No match"	"Full match"	"733.56344"	"11.240"	"62441583.7672864"	"Multiple matches found"	"25582950.753045"	"62441583.7672864"	"26700500.2088645"	"31312555.7770844"	"28498550.9903091"	"36400563.9422144"	"36421150.4830151"	"39928010.4595471"	"47537402.645007"	"43623419.1864062"	"34418149.900001"	"30486617.2731511"	"28834527.2866646"	"32505095.2787068"	"40780927.083"	"43948219.1441979"	"41867719.1113241"	"36254233.245205"	"33666911.352561"	"39719898.762665"	"33495642.6633432"	"31601362.7825438"	"26898828.7964712"	"33727270.596808"	"33497941.9615879"	"28970824.301068"	"37475934.5707321"	"32413783.8906963"	"24517084.4095613"	"27109746.9956886"	"34406581.3417139"	"23220150.0559564"	"26932741.5989035"	"18086450.509686"	"27169315.9788214"	"34773455.6292995"	"16676555.6139737"	"24575948.7342048"	"29520981.3334283"	"12680819.0198305"	"18987624.9914088"	"32326419.0818563"	"27118705.8050401"	"30846120.945696"	"25902912.39368"	"23291716.354478"	"21777959.4331773"	"31591461.3571387"	"38747204.1639953"	"37756947.5400678"	"33859079.6839774"	"39987637.8565086"	"27039806.1443106"	"34024003.0917713"	"39804830.2731576"
"False"	"PG(14:1e_19:0)"	"C39 H77 O9 P"	"Not the top hit"	"Full match"	"720.53403"	"15.424"	"60729622.2270363"	"Single match found"	""	"60729622.2270363"	""	""	""	""	""	""	""	""	""	"49783685.7433967"	""	""	""	""	""	""	"7719326.92574786"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(16:1_16:1_18:3)"	"C53 H95 N O6"	"Not the top hit"	"Full match"	"841.71748"	"19.720"	"60262489.2221553"	"Multiple matches found"	"7910450.56705899"	"54462122.326783"	"16033429.1337105"	"11369094.6061832"	"5486943.53942898"	"11467795.3191907"	"20175777.961274"	"6773792.72377772"	"22749536.1343966"	"13681138.3122347"	"14432525.7508441"	"32442197.5939904"	"19700073.112482"	""	"30640146.4704368"	"13020977.4979909"	""	"60262489.2221553"	"20157356.0736045"	"3636966.93867546"	"44551776.2468781"	"36501719.7108243"	"1600047.31677783"	"22172669.4943807"	"2722714.36210372"	"5753013.22319799"	"4983783.39931561"	"8958042.19218345"	"9381155.37805263"	"996143.334405426"	"8815367.67063315"	"753751.241169831"	"12053861.0053965"	"11364522.0658962"	"7883352.87632013"	"7184649.18859192"	"15420378.2303964"	"7388708.35784262"	""	"13106544.8881128"	"26959440.9975889"	"31305890.5458419"	"2752721.91507525"	""	"4618198.58407513"	"6399809.90615958"	"4720273.94220813"	"11448544.6943902"	"9711566.71238225"	"12458977.740618"	"17933750.8881854"	"10989040.8473107"	"3284063.35668585"	""	"12666605.469919"
"False"	"TG(16:0_16:0_18:2)"	"C53 H101 N O6"	"Not the top hit"	"Full match"	"847.76422"	"21.238"	"58362605.7256103"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	"36237727.0525914"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"58362605.7256103"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(16:1_16:1_16:1)"	"C51 H95 N O6"	"Not the top hit"	"Full match"	"817.71719"	"20.360"	"58150317.0018206"	"Single match found"	""	""	"42653582.2642925"	"20107033.3012312"	"26065384.0073588"	"17700477.8083362"	""	""	"36776400.7008523"	""	"19506790.6878454"	"2582484.16220455"	""	""	""	""	""	""	"30398337.4622611"	"5773826.64328167"	""	"58150317.0018206"	""	""	""	""	""	"10211710.0089022"	""	""	""	""	"9848534.71429195"	""	""	""	""	""	""	""	""	""	""	""	""	"16935860.1467362"	"25272303.4417106"	"47711587.3099931"	""	"22080257.2586314"	""	"29846570.8879376"	"1662379.35216949"	"18159369.6807338"	"10629901.755965"
"False"	"TG(18:1_18:3_18:3)"	"C57 H99 N O6"	"Not the top hit"	"Full match"	"893.74878"	"19.951"	"57064561.2496902"	"Multiple matches found"	"3439625.15262737"	""	"9079935.23542856"	"21021919.9272949"	""	""	""	"2804379.2417359"	"21756654.8446699"	"3848856.90295717"	"6717859.83585737"	"57064561.2496902"	"11072897.3403962"	"9597902.1641823"	"22171778.4496683"	""	"19682630.0353745"	"56135245.6710897"	""	"2939045.16967221"	"31141287.0073318"	"40840518.1917472"	"1637672.40719645"	""	"6046902.84718146"	"1886620.19124424"	"2403373.81342043"	"2547194.97062"	"2896297.43958789"	"1385770.77230867"	"925480.876404026"	"311964.558111756"	"6108610.57454824"	"1005379.17475003"	"2104130.45574385"	"2340167.36904262"	"1808903.40756775"	"1106771.46432937"	"8995469.75123138"	"1711820.69213454"	"9864621.72192388"	"37968613.1044259"	"339794.786388168"	"3444973.50004015"	"938197.84658726"	"2417577.91698672"	"470215.568546872"	"3232518.7446064"	"1190896.66192219"	"5885986.02924029"	"7653038.70303477"	"11968725.7558743"	"2750021.26053759"	"3042491.15131072"	"8019579.44837178"
